,Unnamed: 0,평점,날짜,제목,내용
607,607,5,20.10.28.,최고예요,세상 예쁘네요 유치하지도 않고 올드하지도 않고 고급지게 생겼습니다갤럭시  사용하는데 호환이 엄청 잘돼서 한쪽만 듣기 한쪽으로 듣다가 양쪽으로 듣기 왼쪽으로 듣다가 오른쪽으로 듣기 다 끊김 없이 너무 잘되어서 만족합니다솔직히 음질은 만원대 유선이어폰이 더 좋긴 한것 같은데요 선없이 핸드폰 번들 이어폰보다 나은정도면 저는 만족스럽네요 중저음 강조는 유선이어폰들 못지 않습니다 저는 시착 안해보고 바로 구매했는데 귀가 작거나 평소 기성품의 착용감에 별로 예민한편이 아니라 편하게 착용했습니다
608,608,5,20.08.19.,생애 첫 무선이어폰,남들 다 있는 무선이어폰을 꼭 가지고 싶었는데 이번에 기회가 되어 좋은 가격에 구입할 수 있었네요  저는 갤럭시를 사용하고 있어 버즈플러스를 구매하려 했으나 라이브를 구매하니 그 시간동안 고민한 게 시간낭비였구나 싶더라구요 노이즈캔슬링과 귀에 쏙 들어가는 크기 게다가 고급스러운 색감까지 정말 마음에 들고 무엇보다도 생애 첫 무선이어폰이라는 것에 가슴이 두근거리네요 좋은 상품 판매해주셔서 다시 한 번 감사드립니다
609,609,4,21.02.01.,착용감이 편하고 소리의 질감도 안정감이 있다 다만 대 중반인 내가 사용하는데 전환 사용시 터치감에 대한 적응도가 요구되었다또하나 색상을 브론즈로 선택했는데솔직 유광이 아니었다면,착용감이 편하고 소리의 질감도 안정감이 있다 다만 대 중반인 내가 사용하는데 전환 사용시 터치감에 대한 적응도가 요구되었다또하나 색상을 브론즈로 선택했는데솔직 유광이 아니었다면 하는 아쉬움이 컸다 교환하고 싶은 마음이 지금도 크지만사용했기에 어쩔 수 없었다 ㅠㅠ
610,610,5,20.08.21.,원래 노트 사은품으로 받을 생각에 기다리던 제품이었는데 이번 사전예약에 노트 를 출시 안하는 바람에 버즈라이브만 따로 구매하게 됐어요 기대했던대로 통화기능이 많,원래 노트 사은품으로 받을 생각에 기다리던 제품이었는데 이번 사전예약에 노트 를 출시 안하는 바람에 버즈라이브만 따로 구매하게 됐어요 기대했던대로 통화기능이 많이 개선 됐더라구요 뚜껑 열자마자 블투 바로 연결되는 것도 편합니다그리고 네이버에서 구매한 가장 큰 이유 곰표케이스 감사합니다 넘 이뻐요 ㅎㅎㅎ
611,611,5,20.10.07.,버즈 라이브 자체에 대한 건 둘째치고 이 플랫폼에서 주문한 바로는 배송도 빠르고 서비스도 괜찮은듯 물건 하자 전혀 없이 새정품으로 옴버즈 라이브 음질개선 및 착용감개인적으로 호,버즈 라이브 자체에 대한 건 둘째치고 이 플랫폼에서 주문한 바로는 배송도 빠르고 서비스도 괜찮은듯 물건 하자 전혀 없이 새정품으로 옴버즈 라이브 음질개선 및 착용감개인적으로 호은 좋지만 노캔은 기대안하는게 이득임 디자인은 흠잡을데 없음 특히 레드
612,612,5,21.04.01.,최고예요,일단 선명하게 잘 들려요통화는 아직 안해바서 모르지만ㅋ배송받자마자 작동되는지만 기본만 해어요무슨기능설정이 많은데 아직 서투네요신기해요갤럭시폰에 맞는 이어폰이 있다는게 ㅎ기계잘모르는입장에선 그러네요타사이트보다 저렴하게 빠른배송 받아서 조아요
613,613,5,20.09.11.,최고예요,음질이 깨끗하게들리고 갤럭시와 호환이 매우 잘됩니다 그리고 살짝 걸친것같은데 떨어지지않아 신기합니다하지만 끼우거나 살짝 터치만해도 작동을해서 영상이 멈추거나하는것이 불편합니다그리고 누워서 이어폰을 끼운쪽으로 베개를 베면 이물감은 없으나 장시간착용시 저는 귀가 아프네요디자인은 심플하고 색상도 예쁩니다 케이스에 이어폰이 들어가는 자석이 기존에사용하던것보다는 세지않아 혹시 떨어질것같아 늘 확인하며 케이스에 담고있네요
614,614,5,20.10.14.,배송와서 착용해봤는데 커널형 이라그넌지 펀안하고 만족스럽네요 한가지 걸리는게 있다면 이 제품을 구매하실 분들은 참고하실게 제가 귀가 작은편이라 이 제품을 착용하면 꽉 끼어서 장시간,배송와서 착용해봤는데 커널형 이라그넌지 펀안하고 만족스럽네요 한가지 걸리는게 있다면 이 제품을 구매하실 분들은 참고하실게 제가 귀가 작은편이라 이 제품을 착용하면 꽉 끼어서 장시간 착용하면 조금 아퍼요 에초에 타 제품도 그렇지만  그래도 제품 자체에는 만족하면서 사용중 입니다
615,615,3,21.04.27.,보통이에요,아들 선물로 아들이 원하는 색상 블랙을 주문했는데 화이트가 배송왔습니다 아들이 교환때문에 몇일 더 기다리느니 그냥 화이트라도 쓰겠다고 하네요 주문확인 하실때 주의 좀 부탁드립니다 그래야 다음에 믿고 또 주문할 것 같습니다
616,616,5,20.08.09.,강추,선물용으로 본체와 케이스를 함께 구매하였는데 목요일 오후에 주문하여 토요일에 받아보았어요 색상도 새하얀 색이라 깔끔하고 예뻐요 저는 타사 커널형 블루투스 이어폰을 사용해서 귀가 좀 먹먹한 느낌이 있는데 이건 오픈형에 노이즈 캔슬링까지 잘 되니 너무 좋네요
617,617,5,20.09.22.,최고예요,매우 맘에 드는 제품입니다 특히 귓구멍이 편안하고 음질이 우수하네요 며칠전 상품평을 윱 두 번째로 구매한 제품이기도 합니다모든 제품이 완벽하면 좋겠지만 아쉬운 점이 있다면 텃치 반응이 초 정도 딜레이가 되는 단점이 있더군요 그러나 그건 그리 중요치 않아 걍 패스해도 좋을 듯합니다 ㅎㅎ 반면 귀가 먹먹하지 않으면서 외부의 소리도 잘 들리고 음질 또한 선명하게 잘 들려서 역대급이라 생각되는군요
618,618,5,20.10.07.,버즈플러스에서 넘어온 유저입니다 아직 더 써봐야겠지만 좋네요 저음이 강조되었다고 얘기를 많이들 하셨는데 이퀄라이저를 풍성한으로 설정하고 들으니까 균형이 좀 맞춰지는 것 같고 정말,버즈플러스에서 넘어온 유저입니다 아직 더 써봐야겠지만 좋네요 저음이 강조되었다고 얘기를 많이들 하셨는데 이퀄라이저를 풍성한으로 설정하고 들으니까 균형이 좀 맞춰지는 것 같고 정말 좋습니다 그리고 오픈형이라 귀가 덜 답답해요 ㅎㅎ 다만 노이즈캔슬링 기능은 많이 기대하시면 안될 것 같아요 아무래도 오픈형이라 완벽한 차음은 안되는 것 같습니다 게다가 이어폰이 귀에 꼭 맞는 사람이 아니라면 더더욱 실망감이 크실 수도 있어요 ㅎㅎ 그래도 여러모로 장점이 더 큽니다
619,619,5,21.03.20.,최고예요,안녕하세요 구매자입니다배송은약 ㅡ일 소요되었습니다 드디어무선 이어폰을 사용하게 되었는데매우매우 만족도가 높습니다 색상도 예쁘고 원하는 케이스까지받게 되어서매우 좋습니당좋은음질의음악들으시고 힐링하세여
620,620,5,20.09.30.,디지털 프라자 가서 착용해보고 샀습니다,디지털 프라자 가서 착용해보고 샀습니다착용감 너무 편하고 이어캡이 개 있어서 귀가 크거나 작아도 괜찮아보입니다 소리 같은 경우 기존에 에어팟 비슷한 제품들 써왔는데 차원이 다르네요음질 같은 거 하나도 모르는 제가 들어도 풍성한 느낌입니다개인적으로 노터치 모드가 너무 맘에들어요잠깐 만져도 이상한거 실행되던 기존 블루투스이어폰들과는 달라서
621,621,4,20.09.18., 음질이 정말 좋음 타 무선이어폰 대비 훨씬 강한 저음과 공간감을 느끼게 해줌 디자인이 예쁨 그러나 장시간 착용시 귀에 무리가 갈 수 있으며 착용방법에따라 음질의 차, 음질이 정말 좋음 타 무선이어폰 대비 훨씬 강한 저음과 공간감을 느끼게 해줌 디자인이 예쁨 그러나 장시간 착용시 귀에 무리가 갈 수 있으며 착용방법에따라 음질의 차이가 나기 때문에 자신만의 착용방법을 익혀야 한다는 문제가 있음 삼성에서 주는 이어캡은 필히 받아서 착용하길 권함
622,622,5,20.10.13.,최고예요,강남콩 직접 보고 구매했어요 케이스 이벤트 종료된 줄 모르고 구매해서 좀 아쉽귀에 잘 맞구요 가벼워요 흰색 고민하다 블랙으로 구매했어요 블랙유광 예쁘구요구매하고 나서 가격이 떨어져서 좀 아쉽ㅜ유에서 버즈랑 다른게 없다 가 잘 나왔다고 고민 많이 했는데요 이 상품이 신제품이고 를 잘 모르는데 로고가 크게 박힌게 싫어서 이거로 구매했어요 버즈 다 가 만드는 것이긴 하지만요ㅎㅎ터치는 아직 적응 안 되서 어렵지만 노래 잘 들리고 밖에서 통화 목소리 잘 들린대요 굿이에요 노캔은 저한테 필요하지 않은 기능인데 안 되는 편인것 같아요
623,623,4,20.11.10.,좋아요,주문후 예정된 배송일자보다 일정도 늦게 받았어요 요즘처럼 택배가 밀린때는 이해가는점이에요일단 상품에는 크게 문제잇지는 않구요 이어폰 쪽에 아주 미세한 잔기스 있지만 어차피 사용하다보면 그정도 생기니 무난한성격으로 넘어갔어요저는 삼성프라자 가서 직접 착용해보고 구입한거지만 귀에비해 크기가 커서 오래착용하면 좀 아프 네요그리고 노래는 볼륨 조절이 높이면 크게 들리지만 동영상이나 방송을 볼때 볼륨이 많이 작네요 ㅠㅠ핸드폰으로만 조절이 가능해서 좀 불편하네요
624,624,5,21.02.21.,배송이 엄청 빨라요 주말끼고 왔는데 엄청 빨리 왔어요 엄마 서프라이즈 선물로 사드렸는데 엄마도 매우 만족하면서 사용중이시고 어른들이 쓰기에도 복잡하거나 끼는데 불편함을 느끼지,배송이 엄청 빨라요 주말끼고 왔는데 엄청 빨리 왔어요 엄마 서프라이즈 선물로 사드렸는데 엄마도 매우 만족하면서 사용중이시고 어른들이 쓰기에도 복잡하거나 끼는데 불편함을 느끼지 않아서 좋아요 버즈 보다 버즈 라이브가 통화음질은 더 좋은것같아요
625,625,5,20.08.17.,남자친구한테 선물했는데 노이즈캔슬효과가 정말 좋다고 엄청 좋아하네요그리고 화이트한다해서 브라운이 더 이쁜것같다고 제가 브라운추천햐서 사줬는데 브라운이 고급스럽게 보인다고 좋아,남자친구한테 선물했는데 노이즈캔슬효과가 정말 좋다고 엄청 좋아하네요그리고 화이트한다해서 브라운이 더 이쁜것같다고 제가 브라운추천햐서 사줬는데 브라운이 고급스럽게 보인다고 좋아합니닿ㅎㅎ 기능적으로나 디자인적으로나 만족합니다 남자친구한테 요새 늘 얼른 강낭콩 심어서 에어팟 프로로 가져와라고 놀리는 맛이 있네요 ㅎㅎ
626,626,2,20.08.13.,별로예요,정말 호불호가 있을듯 합니다나오자마자 방문배송으로 받아서 사용했는데제이버드 소니 에어팟 에어팟 프로등여러가지 블루투스 이어폰 사용해봤는데주사용이 하루 시간거의 연속왼쪽오른쪽 번갈아가면서 사용해서사용을해선지장마철이라 습하구 귀가ㅠㅠ 짓물이나면서 병원다니다안되겠어서나오자 마자구매귀가 좀작은편이지만 귀바퀴가 너무아파여ㅠㅠ조금씩 돌릴때마다 볼륨은 틀려지고 아무것도 안듣고 있을때에는 먹먹한 기분이들면서 주위소리가 덜들리고귀가 아파서 조금씩 위치를 바꿀때는터치가 되면서 자꾸 정지한번터치할때마다 귀가 아파요신발이 발에 안맞는 느낌처럼쥐위가 얼얼하구 아파요노이즈 캔슬링은 정말 기대하지마세요설정이 된건지 안된건지최고로하면 들리긴합니다참고로 전 호선 이용합니다사자마자 중고 팔아야 할듯합니다ㅠㅠ
627,627,5,20.08.14.,택배없는날이 겹치는 관계로 방문수령했는데요 너무 친절하게 응대해 주셔서 기분이 좋았습니다  개인적으로 커널형의 이압감이나 먹먹함이 싫어서 오픈형을 찾고 있었는데요 역시 오,택배없는날이 겹치는 관계로 방문수령했는데요 너무 친절하게 응대해 주셔서 기분이 좋았습니다  개인적으로 커널형의 이압감이나 먹먹함이 싫어서 오픈형을 찾고 있었는데요 역시 오픈형이라 그런지 착용감이 편하고 아주 좋습니다 음질은 오픈형 답지않게 베이스가 탄탄하게 느껴지고요 전체적으로 만족스럽습니다 노캔은 소음을 감소시켜준다는 느낌으로 생각하시면 될듯 싶네요 마지막으로 삼성서비스센터에서 제공하는 실리콘캡 사용하시는걸 추천드립니다
628,628,5,20.08.10.,버즈 버즈플러스 에어팟 개의 제품을 다 써봤는데 착용감은 에어팟가 제일 편했지만 제 폰이갤럭시인 결과로 버즈플러스를 사버렸습니다버즈라이브도 오픈형이라 편하고 옆으로 누워도,버즈 버즈플러스 에어팟 개의 제품을 다 써봤는데 착용감은 에어팟가 제일 편했지만 제 폰이갤럭시인 결과로 버즈플러스를 사버렸습니다버즈라이브도 오픈형이라 편하고 옆으로 누워도 귀 안아퍼서 좋은거같습니다 음질도 좋구요 통화품질도 많이 좋아졌네요 역시 삼성인가봅니다 ㅎㅎ 생활 속 소음을 줄여주는 노이즈캔슬링도 없는거보단 나은거같아요
629,629,5,20.08.13.,저는 방문 수령 했는데 직원분들 엄청 친절하세요 두근두근 운동할때 쓸려구 샀는데 음질은 확실히 정말좋아졌네요 에어팟 쓰는데 에어팟보다는 괜찮아요 노켄은 써보질 않아서 잘모르,저는 방문 수령 했는데 직원분들 엄청 친절하세요 두근두근 운동할때 쓸려구 샀는데 음질은 확실히 정말좋아졌네요 에어팟 쓰는데 에어팟보다는 괜찮아요 노켄은 써보질 않아서 잘모르겠지만 처음써보는 노켄인데 프로 만족은 안되네요 한시간반정도 써본결과 한쪽 귀가 오래쓰면 아프네요 그거빼고 괜찮아요
